STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,crops,Crops,strucpro,Structure of production,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),PL,Poland,2020,,659.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),PL,Poland,2021,,726.70,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),PL,Poland,2022,,730.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),PL,Poland,2023,,816.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),PL,Poland,2024,,933.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),PT,Portugal,2017,,97.21,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),PT,Portugal,2018,,103.65,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),PT,Portugal,2019,,91.27,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),PT,Portugal,2020,,143.91,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),PT,Portugal,2021,,149.99,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),PT,Portugal,2022,,128.06,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),PT,Portugal,2023,,125.98,,p,provisional,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),PT,Portugal,2024,,121.70,,p,provisional,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RO,Romania,2017,,435.06,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RO,Romania,2018,,464.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RO,Romania,2019,,436.55,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RO,Romania,2020,,493.72,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RO,Romania,2021,,500.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RO,Romania,2022,,298.92,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RO,Romania,2023,,271.52,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RO,Romania,2024,,241.71,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RS,Serbia,2017,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RS,Serbia,2018,,131.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RS,Serbia,2019,,111.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RS,Serbia,2020,,103.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RS,Serbia,2021,,135.11,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RS,Serbia,2022,,148.13,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RS,Serbia,2023,,113.91,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),RS,Serbia,2024,,176.32,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SE,Sweden,2017,,14.45,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SE,Sweden,2018,,18.23,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SE,Sweden,2019,,16.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SE,Sweden,2020,,19.05,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SE,Sweden,2021,,17.46,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SE,Sweden,2022,,17.29,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SE,Sweden,2023,,17.48,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SE,Sweden,2024,,16.12,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SI,Slovenia,2017,,8.40,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SI,Slovenia,2018,,8.39,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SI,Slovenia,2019,,9.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SI,Slovenia,2020,,10.24,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SI,Slovenia,2021,,8.77,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SI,Slovenia,2022,,10.36,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SI,Slovenia,2023,,8.07,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SI,Slovenia,2024,,9.85,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SK,Slovakia,2017,,10.88,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SK,Slovakia,2018,,16.58,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SK,Slovakia,2019,,19.68,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SK,Slovakia,2020,,10.73,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SK,Slovakia,2021,,18.54,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SK,Slovakia,2022,,,,,,C,confidential
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SK,Slovakia,2023,,13.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),SK,Slovakia,2024,,14.67,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3110,Tomatoes for fresh consumption,PR_HU_EU,Harvested production in EU standard humidity (1000 t),XK,Kosovo*,2018,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),AL,Albania,2018,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),AL,Albania,2019,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2017,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2018,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2019,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2020,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2024,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BE,Belgium,2017,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BE,Belgium,2018,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BE,Belgium,2019,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BE,Belgium,2020,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BE,Belgium,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BE,Belgium,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BE,Belgium,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BE,Belgium,2024,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BG,Bulgaria,2017,,1.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BG,Bulgaria,2018,,1.31,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BG,Bulgaria,2020,,0.82,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BG,Bulgaria,2021,,0.79,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BG,Bulgaria,2022,,0.87,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BG,Bulgaria,2023,,1.07,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),BG,Bulgaria,2024,,1.39,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),CH,Switzerland,2017,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),CH,Switzerland,2018,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),CH,Switzerland,2019,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),CH,Switzerland,2020,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),CH,Switzerland,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),CH,Switzerland,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),CY,Cyprus,2017,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),CY,Cyprus,2018,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),CY,Cyprus,2019,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),CY,Cyprus,2020,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),CY,Cyprus,2021,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),CY,Cyprus,2022,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),CY,Cyprus,2023,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3120,Tomatoes for processing,AR,Area (cultivation/harvested/production) (1000 ha),CY,Cyprus,2024,,0.00,,n,not significant,,
